reference_id,candidate_id,reference_statement,candidate_statement,overlap
398,877,paintbrush and spatula can be discriminated with bristles,"paintbrush can make holes, which makes it different from spatula",No
398,4689,paintbrush and spatula can be discriminated with bristles,"paintbrush can be used for writing, which makes it different from spatula",Yes
401,6269,jeans and socks can be discriminated with pockets,"jeans can be used for covering legs, which makes it different from socks",Yes
401,12011,jeans and socks can be discriminated with pockets,"jeans can be found above the feet, which makes it different from socks",Yes
1832,6269,jeans and socks can be discriminated with zipper,"jeans can be used for covering legs, which makes it different from socks",Yes
1832,12011,jeans and socks can be discriminated with zipper,"jeans can be found above the feet, which makes it different from socks",Yes
863,8442,cannon and shotgun can be discriminated with barrel,"cannon can be used for firing artillery, which makes it different from shotgun",No
3354,10149,fridge and kettle can be discriminated with freezer,"fridge is big, which makes it different from kettle",Yes
3354,13635,fridge and kettle can be discriminated with freezer,"fridge can make things cold, which makes it different from kettle",Yes
3354,3722,fridge and kettle can be discriminated with freezer,"fridge is made of steel mostly, which makes it different from kettle",No
3354,9540,fridge and kettle can be discriminated with freezer,"fridge is a larger than a child, which makes it different from kettle",Yes
3354,3585,fridge and kettle can be discriminated with freezer,"fridge can be used for storing food, which makes it different from kettle",Yes
3354,12221,fridge and kettle can be discriminated with freezer,"fridge can keep food fresh, which makes it different from kettle",Yes
404,12111,pants and skirt can be discriminated with seams,"pants is worn on the bottom half, which makes it different from skirt",No
404,13633,pants and skirt can be discriminated with seams,"pants have (a) two seperate pant legs, which makes it different from skirt",Yes
404,3241,pants and skirt can be discriminated with seams,"pants is part of (a) pair, which makes it different from skirt",Yes
3627,14190,blouse and coat can be discriminated with collar,"blouse is worn by woman (usually), which makes it different from coat",No
3656,3609,turtle and alligator can be discriminated with slowly,"turtle have (a) a shell, which makes it different from alligator",Yes
412,3609,turtle and alligator can be discriminated with slow,"turtle have (a) a shell, which makes it different from alligator",Yes
2807,3964,scissors and razor can be discriminated with blades,"scissors can be used for crafts, which makes it different from razor",Yes
415,6073,camel and bison can be discriminated with humps,"camel can be used for human transport, which makes it different from bison",Yes
415,7042,camel and bison can be discriminated with humps,"camel can be domesticated, which makes it different from bison",Yes
415,1516,camel and bison can be discriminated with humps,"camel is a teeth, which makes it different from bison",No
415,2147,camel and bison can be discriminated with humps,"camel can be found in hot climates, which makes it different from bison",Yes
415,9895,camel and bison can be discriminated with humps,"camel is domesticable (usually), which makes it different from bison",No
2322,6073,camel and bison can be discriminated with beige,"camel can be used for human transport, which makes it different from bison",Yes
2322,7042,camel and bison can be discriminated with beige,"camel can be domesticated, which makes it different from bison",No
2322,1516,camel and bison can be discriminated with beige,"camel is a teeth, which makes it different from bison",No
2322,2147,camel and bison can be discriminated with beige,"camel can be found in hot climates, which makes it different from bison",Yes
2322,9895,camel and bison can be discriminated with beige,"camel is domesticable (usually), which makes it different from bison",No
417,7901,gown and dress can be discriminated with silk,"gown have (a) long sleeves, which makes it different from dress",No
417,5795,gown and dress can be discriminated with silk,"gown have (a) sleeves, which makes it different from dress",No
1200,196,dog and pony can be discriminated with chases,"dog can be domesticated, which makes it different from pony",Yes
1200,6918,dog and pony can be discriminated with chases,"dog have (a) fur, which makes it different from pony",No
1200,10316,dog and pony can be discriminated with chases,"dog is carnivorous, which makes it different from pony",No
1200,7212,dog and pony can be discriminated with chases,"dog is a typical pet, which makes it different from pony",Yes
1200,5046,dog and pony can be discriminated with chases,"dog have (a) paws, which makes it different from pony",No
421,13513,cabin and cottage can be discriminated with fireplaces,"cabin have (a)  5 letters or less, which makes it different from cottage",No
3162,4652,lamp and candle can be discriminated with electrical,"lamp is made of glass, which makes it different from candle",No
3682,4652,lamp and candle can be discriminated with shade,"lamp is made of glass, which makes it different from candle",No
422,4652,lamp and candle can be discriminated with cord,"lamp is made of glass, which makes it different from candle",No
3552,1992,prune and strawberry can be discriminated with dried,"prune have (a) single hard pit, which makes it different from strawberry",Yes
