reference_id,candidate_id,reference_statement,candidate_statement,overlap
588,7463,boat and bike can be discriminated with sails,"boat can be found in water, which makes it different from bike",Yes
588,10499,boat and bike can be discriminated with sails,"boat can be used for water, which makes it different from bike",Yes
588,12781,boat and bike can be discriminated with sails,"boat have (a) an engine, which makes it different from bike",No
588,14811,boat and bike can be discriminated with sails,"boat is consuming fuel, which makes it different from bike",No
588,12869,boat and bike can be discriminated with sails,"boat is a big heavy motor vehicle, which makes it different from bike",No
588,1818,boat and bike can be discriminated with sails,"boat can be used for riding on water, which makes it different from bike",Yes
588,5213,boat and bike can be discriminated with sails,"boat is a powered vehicle, which makes it different from bike",No
588,10804,boat and bike can be discriminated with sails,"boat is a type of watercraft, which makes it different from bike",Yes
3420,8381,piano and clarinet can be discriminated with white,"piano have (a) keyboard, which makes it different from clarinet",No
3420,1845,piano and clarinet can be discriminated with white,"piano is made of strings, which makes it different from clarinet",No
591,6029,necklace and chandelier can be discriminated with charm,"necklace can be found on neck, which makes it different from chandelier",No
591,7271,necklace and chandelier can be discriminated with charm,"necklace can be worn, which makes it different from chandelier",No
591,5261,necklace and chandelier can be discriminated with charm,"necklace is something to be worn, which makes it different from chandelier",No
3111,6029,necklace and chandelier can be discriminated with diamonds,"necklace can be found on neck, which makes it different from chandelier",No
3111,7271,necklace and chandelier can be discriminated with diamonds,"necklace can be worn, which makes it different from chandelier",No
3111,5261,necklace and chandelier can be discriminated with diamonds,"necklace is something to be worn, which makes it different from chandelier",No
592,15032,door and wall can be discriminated with lock,"door is made of wood, which makes it different from wall",No
592,5600,door and wall can be discriminated with lock,"door is part of (a) the entrance to a room, which makes it different from wall",No
592,13782,door and wall can be discriminated with lock,"door is made of wood typically, which makes it different from wall",No
592,12240,door and wall can be discriminated with lock,"door can opening/closing, which makes it different from wall",No
592,13214,door and wall can be discriminated with lock,"door can open/close, which makes it different from wall",No
594,3557,cod and eel can be discriminated with gills,"cod is a one syllable word, which makes it different from eel",No
594,14602,cod and eel can be discriminated with gills,"cod have (a) fins, which makes it different from eel",No
594,13481,cod and eel can be discriminated with gills,"cod have (a) name beginning with c, which makes it different from eel",No
594,6927,cod and eel can be discriminated with gills,"cod can be found in sea, which makes it different from eel",No
594,14721,cod and eel can be discriminated with gills,"cod is a name begging with c, which makes it different from eel",No
594,5335,cod and eel can be discriminated with gills,"cod is a fish, which makes it different from eel",Yes
595,7428,banjo and trombone can be discriminated with round,"banjo have (a) strings, which makes it different from trombone",No
595,6176,banjo and trombone can be discriminated with round,"banjo is part of (a) strings, which makes it different from trombone",No
595,5043,banjo and trombone can be discriminated with round,"banjo can easily carried around, which makes it different from trombone",No
595,2461,banjo and trombone can be discriminated with round,"banjo is made of strings, which makes it different from trombone",No
604,5734,man and boy can be discriminated with adult,"man is a head, which makes it different from boy",No
604,10239,man and boy can be discriminated with adult,"man is a car, which makes it different from boy",No
606,5475,elephant and bison can be discriminated with peanuts,"elephant can be used for human transport, which makes it different from bison",No
606,14738,elephant and bison can be discriminated with peanuts,"elephant have (a) antlers/tusks, which makes it different from bison",No
606,1770,elephant and bison can be discriminated with peanuts,"elephant have (a) antlers or tusks, which makes it different from bison",No
606,15393,elephant and bison can be discriminated with peanuts,"elephant is a teeth, which makes it different from bison",No
606,7753,elephant and bison can be discriminated with peanuts,"elephant can be found in hot climates, which makes it different from bison",No
609,3570,skunk and squirrel can be discriminated with danger,"skunk is 5 letters long, which makes it different from squirrel",No
1792,14723,mug and bucket can be discriminated with message,"mug can be held to drink, which makes it different from bucket",No
1792,1782,mug and bucket can be discriminated with message,"mug can be found in the kitchen, which makes it different from bucket",No
