ID,question,concept,candidate_statement,SimCSE_score,usefulness
443d8d43c9c5579f61cb93f27855175a|B|c|0,What is usually next to a door?,office,office is able to be entered,0.7531,No
443d8d43c9c5579f61cb93f27855175a|B|c|2,What is usually next to a door?,office,office can be found indoors,0.7453,No
443d8d43c9c5579f61cb93f27855175a|C|c|0,What is usually next to a door?,wall,wall can be found indoors,0.751,No
443d8d43c9c5579f61cb93f27855175a|C|c|3,What is usually next to a door?,wall,wall can be found in a house,0.6794,No
443d8d43c9c5579f61cb93f27855175a|D|c|2,What is usually next to a door?,building,building have (a) walls,0.5999,No
443d8d43c9c5579f61cb93f27855175a|E|c|4,What is usually next to a door?,kitchen,kitchen is a type of room in houses,0.7663,No
7659f9fdc67be37beb57ec9463556e0b|A|c|0,What kind of building has many a book written in Hebrew?,library,library is a a place to read books,0.6744,No
7659f9fdc67be37beb57ec9463556e0b|A|c|1,What kind of building has many a book written in Hebrew?,library,library can be used for reading books,0.6657,No
7659f9fdc67be37beb57ec9463556e0b|A|c|2,What kind of building has many a book written in Hebrew?,library,library can be used for reading and studying,0.6598,No
7659f9fdc67be37beb57ec9463556e0b|A|c|3,What kind of building has many a book written in Hebrew?,library,library can be used for reading,0.6529,No
7659f9fdc67be37beb57ec9463556e0b|B|c|0,What kind of building has many a book written in Hebrew?,classroom,classroom can be used for reading,0.6478,No
7659f9fdc67be37beb57ec9463556e0b|B|c|1,What kind of building has many a book written in Hebrew?,classroom,classroom can be used for reading and studying,0.6474,No
7659f9fdc67be37beb57ec9463556e0b|B|c|2,What kind of building has many a book written in Hebrew?,classroom,classroom can be used for learning,0.5635,No
7659f9fdc67be37beb57ec9463556e0b|B|c|4,What kind of building has many a book written in Hebrew?,classroom,classroom is a place of learning,0.5463,No
7659f9fdc67be37beb57ec9463556e0b|E|c|2,What kind of building has many a book written in Hebrew?,synagogue,synagogue is a place of learning,0.6843,No
7659f9fdc67be37beb57ec9463556e0b|E|c|3,What kind of building has many a book written in Hebrew?,synagogue,synagogue can be used for religious services,0.6633,No
a93d8f37247ac090aaa2b149809613e0|B|c|0,What has metal wings?,airport,airport have (a) airplanes,0.8179,No
a93d8f37247ac090aaa2b149809613e0|D|c|1,What has metal wings?,birds,birds can fly,0.6951,Yes
a93d8f37247ac090aaa2b149809613e0|E|c|0,What has metal wings?,airplane,airplane can fly,0.8616,Yes
9cf423318cae99b50648d8f17f405a00|C|c|0,What country is a marmoset from?,trees,trees is a nature-related,0.5942,No
9cf423318cae99b50648d8f17f405a00|C|c|1,What country is a marmoset from?,trees,trees is part of (a) nature,0.5894,No
9cf423318cae99b50648d8f17f405a00|C|c|2,What country is a marmoset from?,trees,trees can be found outside,0.5799,No
9cf423318cae99b50648d8f17f405a00|D|c|4,What country is a marmoset from?,wilderness,wilderness is made of trees,0.6333,No
9cf423318cae99b50648d8f17f405a00|E|c|2,What country is a marmoset from?,mountains,mountains is part of (a) natural scenario,0.5464,No
845762137bacb6d66878fb8542c17cf5|A|c|0,What is a bound stack of papers called?,book,book is made of paper,0.8558,Yes
845762137bacb6d66878fb8542c17cf5|C|c|0,What is a bound stack of papers called?,cabinet,cabinet can be used for keeping books,0.7083,No
845762137bacb6d66878fb8542c17cf5|C|c|1,What is a bound stack of papers called?,cabinet,cabinet can be used for storage of physical items,0.6533,No
845762137bacb6d66878fb8542c17cf5|D|c|1,What is a bound stack of papers called?,notebook,notebook can be used for writing,0.8215,No
845762137bacb6d66878fb8542c17cf5|D|c|2,What is a bound stack of papers called?,notebook,notebook can be used for writing in,0.8207,No
845762137bacb6d66878fb8542c17cf5|D|c|3,What is a bound stack of papers called?,notebook,notebook can be used for reading,0.793,No
e930060e4672aabc4be387430ca9a02c|B|c|2,When you are finished drinking out of a cup and want it clean you use this.,dishwasher,dishwasher is not a something you eat off,0.5997,No
e930060e4672aabc4be387430ca9a02c|D|c|0,When you are finished drinking out of a cup and want it clean you use this.,restaurant,restaurant can be used for washing,0.5952,No
585a194bba23870f6a636068f081de00|B|c|0,What can someone feeling happiness fall into?,love,love is a positive emotion,0.7797,Yes
585a194bba23870f6a636068f081de00|B|c|1,What can someone feeling happiness fall into?,love,love is an emotion,0.7647,No
585a194bba23870f6a636068f081de00|B|c|2,What can someone feeling happiness fall into?,love,love is a n emotion,0.7639,No
585a194bba23870f6a636068f081de00|B|c|3,What can someone feeling happiness fall into?,love,love is a emotion,0.7626,No
585a194bba23870f6a636068f081de00|B|c|4,What can someone feeling happiness fall into?,love,love is not a negative feeling,0.7467,No
585a194bba23870f6a636068f081de00|C|c|0,What can someone feeling happiness fall into?,laughter,laughter can be used for manifesting joy,0.8937,Yes
585a194bba23870f6a636068f081de00|C|c|1,What can someone feeling happiness fall into?,laughter,laughter is a emotion,0.8898,No
585a194bba23870f6a636068f081de00|C|c|2,What can someone feeling happiness fall into?,laughter,laughter is a positive emotion,0.8891,Yes
585a194bba23870f6a636068f081de00|C|c|3,What can someone feeling happiness fall into?,laughter,laughter is an emotion,0.8836,No
585a194bba23870f6a636068f081de00|C|c|4,What can someone feeling happiness fall into?,laughter,laughter is a something considered as positive,0.8618,Yes
585a194bba23870f6a636068f081de00|D|c|0,What can someone feeling happiness fall into?,smiles,smiles is an emotion,0.9068,No
585a194bba23870f6a636068f081de00|D|c|1,What can someone feeling happiness fall into?,smiles,smiles is a enjoyable,0.8889,Yes
585a194bba23870f6a636068f081de00|D|c|2,What can someone feeling happiness fall into?,smiles,smiles is a positive emotion,0.8687,No
585a194bba23870f6a636068f081de00|E|c|0,What can someone feeling happiness fall into?,tears,tears can make you sad,0.7732,Yes
585a194bba23870f6a636068f081de00|E|c|3,What can someone feeling happiness fall into?,tears,tears is not a positive emotion,0.6435,Yes
585a194bba23870f6a636068f081de00|E|c|4,What can someone feeling happiness fall into?,tears,tears is not a enjoyable,0.6333,Yes
0f4159e80f8dbf682819215bbf0f5b5a|B|c|0,Remembering facts is how you demonstrate what when taking a test?,knowledge,knowledge is related to studying,0.6553,No
0f4159e80f8dbf682819215bbf0f5b5a|B|c|1,Remembering facts is how you demonstrate what when taking a test?,knowledge,knowledge can be used for learning,0.6021,No
5496c7293f653120e5a5213db2d7b103|D|c|0,Where is beer drank by people watching sticks and pucks?,casino,casino is a place to be entertained,0.6109,No
5496c7293f653120e5a5213db2d7b103|D|c|2,Where is beer drank by people watching sticks and pucks?,casino,casino is a place you can visit,0.5349,No
5496c7293f653120e5a5213db2d7b103|E|c|0,Where is beer drank by people watching sticks and pucks?,bar,bar can be used for fun,0.6301,No
5496c7293f653120e5a5213db2d7b103|E|c|1,Where is beer drank by people watching sticks and pucks?,bar,bar is associated with drinking,0.605,Yes
5496c7293f653120e5a5213db2d7b103|E|c|2,Where is beer drank by people watching sticks and pucks?,bar,bar can be used for entertaining,0.5937,No
5496c7293f653120e5a5213db2d7b103|E|c|4,Where is beer drank by people watching sticks and pucks?,bar,bar have (a) usually have people inside,0.589,No
b0c5dcf01b9cd88de293c153eebee17f|B|c|0,Where are mice usually found in  house?,disneyland,disneyland have (a) clowns or mickey mouse,0.5243,Yes
b0c5dcf01b9cd88de293c153eebee17f|C|c|3,Where are mice usually found in  house?,garage,garage can be found at home,0.6109,No
b0c5dcf01b9cd88de293c153eebee17f|D|c|0,Where are mice usually found in  house?,kitchen,kitchen is a type of room in houses,0.6913,No
b0c5dcf01b9cd88de293c153eebee17f|D|c|1,Where are mice usually found in  house?,kitchen,kitchen can be found in a house,0.6433,No
b0c5dcf01b9cd88de293c153eebee17f|D|c|3,Where are mice usually found in  house?,kitchen,kitchen can be found inside a house,0.631,No
b0c5dcf01b9cd88de293c153eebee17f|D|c|4,Where are mice usually found in  house?,kitchen,kitchen can be found indoors,0.6233,No
b0c5dcf01b9cd88de293c153eebee17f|E|c|0,Where are mice usually found in  house?,cupboard,cupboard can be found in a house,0.7061,No
b0c5dcf01b9cd88de293c153eebee17f|E|c|1,Where are mice usually found in  house?,cupboard,cupboard can be found in  a residence,0.7015,No
b0c5dcf01b9cd88de293c153eebee17f|E|c|2,Where are mice usually found in  house?,cupboard,cupboard can be found inside a house,0.6724,No
b0c5dcf01b9cd88de293c153eebee17f|E|c|3,Where are mice usually found in  house?,cupboard,cupboard can be found indoors,0.6672,No
b0c5dcf01b9cd88de293c153eebee17f|E|c|4,Where are mice usually found in  house?,cupboard,cupboard can be found in a kitchen,0.6448,No
dd0e61f8c708147162d9a0b221557724|C|c|0,"They were having a hard time see what areas of the wall need a second coat of paint, they needed another light source so the plugged in another what?",lamp,lamp can plug into the wall,0.6318,No
dd0e61f8c708147162d9a0b221557724|C|c|1,"They were having a hard time see what areas of the wall need a second coat of paint, they needed another light source so the plugged in another what?",lamp,lamp can be used for lighting up a room,0.6086,No
ab7d4db2ebb2b7048dd32ca08b826f29|C|c|0,Where should I not put these boxes if my house is likely to flood?,basement,basement can be used for storing things,0.5643,No
ab7d4db2ebb2b7048dd32ca08b826f29|C|c|1,Where should I not put these boxes if my house is likely to flood?,basement,basement can be used for storage,0.5333,No
ab7d4db2ebb2b7048dd32ca08b826f29|C|c|2,Where should I not put these boxes if my house is likely to flood?,basement,basement does not have (a) a bath,0.5216,No
ab7d4db2ebb2b7048dd32ca08b826f29|E|c|0,Where should I not put these boxes if my house is likely to flood?,attic,attic can be used for storage,0.5184,No
2c1f36267c3663cd1bb22e33f297be1b|A|c|0,Behind what small door are canned goods usually kept in?,cabinet,cabinet is a place to store items,0.7833,No
2c1f36267c3663cd1bb22e33f297be1b|A|c|1,Behind what small door are canned goods usually kept in?,cabinet,cabinet can be used for storage,0.7612,No
2c1f36267c3663cd1bb22e33f297be1b|A|c|2,Behind what small door are canned goods usually kept in?,cabinet,cabinet can be used for storage of physical items,0.7497,No
2c1f36267c3663cd1bb22e33f297be1b|A|c|3,Behind what small door are canned goods usually kept in?,cabinet,cabinet have (a) door,0.7332,No
2c1f36267c3663cd1bb22e33f297be1b|A|c|4,Behind what small door are canned goods usually kept in?,cabinet,cabinet have (a) doors,0.7091,No
2c1f36267c3663cd1bb22e33f297be1b|B|c|0,Behind what small door are canned goods usually kept in?,pantry,pantry have (a) store edible items,0.6568,No
2c1f36267c3663cd1bb22e33f297be1b|B|c|1,Behind what small door are canned goods usually kept in?,pantry,pantry can be found in a kitchen,0.6111,No
2c1f36267c3663cd1bb22e33f297be1b|B|c|2,Behind what small door are canned goods usually kept in?,pantry,pantry can store things,0.6012,No
2c1f36267c3663cd1bb22e33f297be1b|B|c|4,Behind what small door are canned goods usually kept in?,pantry,pantry can be used for storing things in,0.5667,No
2c1f36267c3663cd1bb22e33f297be1b|C|c|0,Behind what small door are canned goods usually kept in?,kitchen,kitchen have (a) store edible items,0.7428,No
2c1f36267c3663cd1bb22e33f297be1b|C|c|1,Behind what small door are canned goods usually kept in?,kitchen,kitchen is a place to store items,0.7384,No
2c1f36267c3663cd1bb22e33f297be1b|C|c|2,Behind what small door are canned goods usually kept in?,kitchen,kitchen can be used for storing edible things,0.7121,No
2c1f36267c3663cd1bb22e33f297be1b|D|c|0,Behind what small door are canned goods usually kept in?,cupboard,cupboard is a place to store items,0.8322,No
2c1f36267c3663cd1bb22e33f297be1b|D|c|1,Behind what small door are canned goods usually kept in?,cupboard,cupboard can be used for storage,0.804,No
2c1f36267c3663cd1bb22e33f297be1b|D|c|2,Behind what small door are canned goods usually kept in?,cupboard,cupboard can be opened/closed,0.7784,No
2c1f36267c3663cd1bb22e33f297be1b|D|c|3,Behind what small door are canned goods usually kept in?,cupboard,cupboard can be opened,0.7723,No
2c1f36267c3663cd1bb22e33f297be1b|D|c|4,Behind what small door are canned goods usually kept in?,cupboard,cupboard have (a) doors,0.7611,No
2c1f36267c3663cd1bb22e33f297be1b|E|c|0,Behind what small door are canned goods usually kept in?,shelf,shelf can be used for storage,0.6608,No
2c1f36267c3663cd1bb22e33f297be1b|E|c|1,Behind what small door are canned goods usually kept in?,shelf,shelf can be used for storing items,0.6469,No
2c1f36267c3663cd1bb22e33f297be1b|E|c|2,Behind what small door are canned goods usually kept in?,shelf,shelf is a place to store items,0.6425,No
2c1f36267c3663cd1bb22e33f297be1b|E|c|3,Behind what small door are canned goods usually kept in?,shelf,shelf can be used for storage of physical items,0.6351,No
48fa7011f29cdea0d7685b7aa7b7fe17|A|c|0,Where is a copy machine likely to be?,barn,barn can be used for storing things inside,0.5381,No
48fa7011f29cdea0d7685b7aa7b7fe17|B|c|1,Where is a copy machine likely to be?,office,office can be used for writing,0.6358,No
48fa7011f29cdea0d7685b7aa7b7fe17|B|c|2,Where is a copy machine likely to be?,office,office can be used for work,0.6313,Yes
48fa7011f29cdea0d7685b7aa7b7fe17|D|c|0,Where is a copy machine likely to be?,museum,museum is a place to store items,0.7249,No
48fa7011f29cdea0d7685b7aa7b7fe17|D|c|4,Where is a copy machine likely to be?,museum,museum can be used for storing historical artifacts,0.663,Yes
48fa7011f29cdea0d7685b7aa7b7fe17|E|c|2,Where is a copy machine likely to be?,kitchen,kitchen is a place to store items,0.6812,No
